train_no,origine_iata,destination_iata,bande,n_ouvert,ferme,n_ferme,rouvre
8547,FRPMO,FRXJZ,bascule,0,0,2,1
8547,FRPMO,FRXJZ,derniers_jours,4,0,5,0
8547,FRPMO,FRXJZ,imminent,8,0,4,0
8547,FRPMO,FRXJZ,intervalle,2,1,4,0
8547,FRPMO,FRXJZ,lointain,3,0,27,1
8547,FRPMO,FRXJZ,moyen,2,0,18,0
8547,FRPMO,FRXJZ,ouverture,0,0,3,0
8547,FRPMO,FRXJZ,plateau,0,0,12,0
8547,FRPMO,FRXJZ,proche,5,0,25,4
8547,FRPMO,FRXJZ,relance,1,0,0,0
8547,FRXBY,FRAEF,bascule,1,0,1,1
8547,FRXBY,FRAEF,derniers_jours,9,0,0,0
8547,FRXBY,FRAEF,imminent,12,0,0,0
8547,FRXBY,FRAEF,intervalle,4,0,2,1
8547,FRXBY,FRAEF,lointain,3,0,27,1
8547,FRXBY,FRAEF,moyen,8,0,12,3
8547,FRXBY,FRAEF,ouverture,0,0,3,0
8547,FRXBY,FRAEF,plateau,0,0,12,0
8547,FRXBY,FRAEF,proche,22,1,8,3
8547,FRXBY,FRAEF,relance,1,0,0,0
8547,FRXBY,FRBIQ,bascule,1,0,1,1
8547,FRXBY,FRBIQ,derniers_jours,9,0,0,0
8547,FRXBY,FRBIQ,imminent,12,0,0,0
8547,FRXBY,FRBIQ,intervalle,4,0,2,1
8547,FRXBY,FRBIQ,lointain,3,0,27,1
8547,FRXBY,FRBIQ,moyen,8,0,12,3
8547,FRXBY,FRBIQ,ouverture,0,0,3,0
8547,FRXBY,FRBIQ,plateau,0,0,12,0
8547,FRXBY,FRBIQ,proche,22,1,8,3
8547,FRXBY,FRBIQ,relance,1,0,0,0
8547,FRXBY,FRXJZ,bascule,1,0,1,1
8547,FRXBY,FRXJZ,derniers_jours,9,0,0,0
8547,FRXBY,FRXJZ,imminent,12,0,0,0
8547,FRXBY,FRXJZ,intervalle,4,0,2,1
8547,FRXBY,FRXJZ,lointain,3,0,27,1
8547,FRXBY,FRXJZ,moyen,8,0,12,3
8547,FRXBY,FRXJZ,ouverture,0,0,3,0
8547,FRXBY,FRXJZ,plateau,0,0,12,0
8547,FRXBY,FRXJZ,proche,22,1,8,3
8547,FRXBY,FRXJZ,relance,1,0,0,0
8547,FRXJZ,FRAEF,bascule,1,0,1,1
8547,FRXJZ,FRAEF,derniers_jours,9,0,0,0
8547,FRXJZ,FRAEF,imminent,12,0,0,0
8547,FRXJZ,FRAEF,intervalle,4,0,2,1
8547,FRXJZ,FRAEF,lointain,3,0,27,1
8547,FRXJZ,FRAEF,moyen,8,0,12,3
8547,FRXJZ,FRAEF,ouverture,0,0,3,0
8547,FRXJZ,FRAEF,plateau,0,0,12,0
8547,FRXJZ,FRAEF,proche,22,1,8,3
8547,FRXJZ,FRAEF,relance,1,0,0,0
8549,FRACG,FRAEF,bascule,1,0,1,1
8549,FRACG,FRAEF,derniers_jours,8,0,0,0
8549,FRACG,FRAEF,imminent,12,0,0,0
8549,FRACG,FRAEF,intervalle,11,0,9,1
8549,FRACG,FRAEF,lointain,16,0,89,4
8549,FRACG,FRAEF,moyen,26,3,18,4
8549,FRACG,FRAEF,ouverture,0,0,10,2
8549,FRACG,FRAEF,plateau,9,0,42,0
8549,FRACG,FRAEF,proche,28,0,2,1
8549,FRACG,FRAEF,relance,1,0,2,1
8549,FRACG,FRBIQ,bascule,1,0,1,1
8549,FRACG,FRBIQ,derniers_jours,8,0,0,0
8549,FRACG,FRBIQ,imminent,12,0,0,0
8549,FRACG,FRBIQ,intervalle,11,0,9,1
8549,FRACG,FRBIQ,lointain,16,0,89,4
8549,FRACG,FRBIQ,moyen,26,3,18,4
8549,FRACG,FRBIQ,ouverture,0,0,10,2
8549,FRACG,FRBIQ,plateau,9,0,42,0
8549,FRACG,FRBIQ,proche,28,0,2,1
8549,FRACG,FRBIQ,relance,1,0,2,1
8549,FRACG,FRXBY,bascule,1,0,1,1
8549,FRACG,FRXBY,derniers_jours,8,0,0,0
8549,FRACG,FRXBY,imminent,12,0,0,0
8549,FRACG,FRXBY,intervalle,11,0,9,1
8549,FRACG,FRXBY,lointain,16,0,89,4
8549,FRACG,FRXBY,moyen,26,3,18,4
8549,FRACG,FRXBY,ouverture,0,0,10,2
8549,FRACG,FRXBY,plateau,9,0,42,0
8549,FRACG,FRXBY,proche,28,0,2,1
8549,FRACG,FRXBY,relance,1,0,2,1
8549,FRACG,FRXJZ,bascule,1,0,1,1
8549,FRACG,FRXJZ,derniers_jours,8,0,0,0
8549,FRACG,FRXJZ,imminent,12,0,0,0
8549,FRACG,FRXJZ,intervalle,11,0,9,1
8549,FRACG,FRXJZ,lointain,16,0,89,4
8549,FRACG,FRXJZ,moyen,26,3,18,4
8549,FRACG,FRXJZ,ouverture,0,0,10,2
8549,FRACG,FRXJZ,plateau,9,0,42,0
8549,FRACG,FRXJZ,proche,28,0,2,1
8549,FRACG,FRXJZ,relance,1,0,2,1
8549,FRANG,FRACG,bascule,0,0,1,0
8549,FRANG,FRACG,derniers_jours,0,0,2,1
8549,FRANG,FRACG,imminent,2,0,0,0
8549,FRANG,FRACG,intervalle,2,0,1,0
8549,FRANG,FRACG,lointain,11,0,19,2
8549,FRANG,FRACG,moyen,2,0,5,0
8549,FRANG,FRACG,ouverture,0,0,2,1
8549,FRANG,FRACG,plateau,6,0,7,0
8549,FRANG,FRACG,proche,1,0,4,1
8549,FRANG,FRACG,relance,1,0,1,0
8549,FRANG,FRAEF,bascule,0,0,1,0
8549,FRANG,FRAEF,derniers_jours,0,0,2,1
8549,FRANG,FRAEF,imminent,2,0,0,0
8549,FRANG,FRAEF,intervalle,2,0,1,0
8549,FRANG,FRAEF,lointain,11,0,19,2
8549,FRANG,FRAEF,moyen,2,0,5,0
8549,FRANG,FRAEF,ouverture,0,0,2,1
8549,FRANG,FRAEF,plateau,6,0,7,0
8549,FRANG,FRAEF,proche,1,0,4,1
8549,FRANG,FRAEF,relance,1,0,1,0
8549,FRANG,FRBIQ,bascule,0,0,1,0
8549,FRANG,FRBIQ,derniers_jours,0,0,2,1
8549,FRANG,FRBIQ,imminent,2,0,0,0
8549,FRANG,FRBIQ,intervalle,2,0,1,0
8549,FRANG,FRBIQ,lointain,11,0,19,2
8549,FRANG,FRBIQ,moyen,2,0,5,0
8549,FRANG,FRBIQ,ouverture,0,0,2,1
8549,FRANG,FRBIQ,plateau,6,0,7,0
8549,FRANG,FRBIQ,proche,1,0,4,1
8549,FRANG,FRBIQ,relance,1,0,1,0
8549,FRANG,FRBOJ,bascule,0,0,1,0
8549,FRANG,FRBOJ,derniers_jours,0,0,2,1
8549,FRANG,FRBOJ,imminent,2,0,0,0
8549,FRANG,FRBOJ,intervalle,2,0,1,0
8549,FRANG,FRBOJ,lointain,11,0,19,2
8549,FRANG,FRBOJ,moyen,2,0,5,0
8549,FRANG,FRBOJ,ouverture,0,0,2,1
8549,FRANG,FRBOJ,plateau,6,0,7,0
8549,FRANG,FRBOJ,proche,1,0,4,1
8549,FRANG,FRBOJ,relance,1,0,1,0
8549,FRANG,FRXBY,bascule,0,0,1,0
8549,FRANG,FRXBY,derniers_jours,0,0,2,1
8549,FRANG,FRXBY,imminent,2,0,0,0
8549,FRANG,FRXBY,intervalle,2,0,1,0
8549,FRANG,FRXBY,lointain,11,0,19,2
8549,FRANG,FRXBY,moyen,2,0,5,0
8549,FRANG,FRXBY,ouverture,0,0,2,1
8549,FRANG,FRXBY,plateau,6,0,7,0
8549,FRANG,FRXBY,proche,1,0,4,1
8549,FRANG,FRXBY,relance,1,0,1,0
8549,FRANG,FRXJZ,bascule,0,0,1,0
8549,FRANG,FRXJZ,derniers_jours,0,0,2,1
8549,FRANG,FRXJZ,imminent,2,0,0,0
8549,FRANG,FRXJZ,intervalle,2,0,1,0
8549,FRANG,FRXJZ,lointain,11,0,19,2
8549,FRANG,FRXJZ,moyen,2,0,5,0
8549,FRANG,FRXJZ,ouverture,0,0,2,1
8549,FRANG,FRXJZ,plateau,6,0,7,0
8549,FRANG,FRXJZ,proche,1,0,4,1
8549,FRANG,FRXJZ,relance,1,0,1,0
8549,FRBIQ,FRAEF,bascule,1,0,1,1
8549,FRBIQ,FRAEF,derniers_jours,8,0,0,0
8549,FRBIQ,FRAEF,imminent,12,0,0,0
8549,FRBIQ,FRAEF,intervalle,11,0,9,1
8549,FRBIQ,FRAEF,lointain,16,0,89,4
8549,FRBIQ,FRAEF,moyen,26,3,18,4
8549,FRBIQ,FRAEF,ouverture,0,0,10,2
8549,FRBIQ,FRAEF,plateau,9,0,42,0
8549,FRBIQ,FRAEF,proche,28,0,2,1
8549,FRBIQ,FRAEF,relance,1,0,2,1
8549,FRBIQ,FRXJZ,bascule,1,0,1,1
8549,FRBIQ,FRXJZ,derniers_jours,8,0,0,0
8549,FRBIQ,FRXJZ,imminent,12,0,0,0
8549,FRBIQ,FRXJZ,intervalle,11,0,9,1
8549,FRBIQ,FRXJZ,lointain,16,0,89,4
8549,FRBIQ,FRXJZ,moyen,26,3,18,4
8549,FRBIQ,FRXJZ,ouverture,0,0,10,2
8549,FRBIQ,FRXJZ,plateau,9,0,42,0
8549,FRBIQ,FRXJZ,proche,28,0,2,1
8549,FRBIQ,FRXJZ,relance,1,0,2,1
8549,FRBOJ,FRACG,bascule,0,0,2,1
8549,FRBOJ,FRACG,derniers_jours,8,0,0,0
8549,FRBOJ,FRACG,imminent,12,0,0,0
8549,FRBOJ,FRACG,intervalle,5,0,15,3
8549,FRBOJ,FRACG,lointain,12,0,93,4
8549,FRBOJ,FRACG,moyen,17,4,27,3
8549,FRBOJ,FRACG,ouverture,0,0,10,2
8549,FRBOJ,FRACG,plateau,9,0,42,0
8549,FRBOJ,FRACG,proche,20,0,10,3
8549,FRBOJ,FRACG,relance,1,0,2,1
8549,FRBOJ,FRAEF,bascule,0,0,2,1
8549,FRBOJ,FRAEF,derniers_jours,8,0,0,0
8549,FRBOJ,FRAEF,imminent,12,0,0,0
8549,FRBOJ,FRAEF,intervalle,5,0,15,3
8549,FRBOJ,FRAEF,lointain,12,0,93,4
8549,FRBOJ,FRAEF,moyen,17,4,27,3
8549,FRBOJ,FRAEF,ouverture,0,0,10,2
8549,FRBOJ,FRAEF,plateau,9,0,42,0
8549,FRBOJ,FRAEF,proche,20,0,10,3
8549,FRBOJ,FRAEF,relance,1,0,2,1
8549,FRBOJ,FRBIQ,bascule,0,0,2,1
8549,FRBOJ,FRBIQ,derniers_jours,8,0,0,0
8549,FRBOJ,FRBIQ,imminent,12,0,0,0
8549,FRBOJ,FRBIQ,intervalle,5,0,15,3
8549,FRBOJ,FRBIQ,lointain,12,0,93,4
8549,FRBOJ,FRBIQ,moyen,17,4,27,3
8549,FRBOJ,FRBIQ,ouverture,0,0,10,2
8549,FRBOJ,FRBIQ,plateau,9,0,42,0
8549,FRBOJ,FRBIQ,proche,20,0,10,3
8549,FRBOJ,FRBIQ,relance,1,0,2,1
8549,FRBOJ,FRXBY,bascule,0,0,2,1
8549,FRBOJ,FRXBY,derniers_jours,8,0,0,0
8549,FRBOJ,FRXBY,imminent,12,0,0,0
8549,FRBOJ,FRXBY,intervalle,5,0,15,3
8549,FRBOJ,FRXBY,lointain,12,0,93,4
8549,FRBOJ,FRXBY,moyen,17,4,27,3
8549,FRBOJ,FRXBY,ouverture,0,0,10,2
8549,FRBOJ,FRXBY,plateau,9,0,42,0
8549,FRBOJ,FRXBY,proche,20,0,10,3
8549,FRBOJ,FRXBY,relance,1,0,2,1
8549,FRBOJ,FRXJZ,bascule,0,0,2,1
8549,FRBOJ,FRXJZ,derniers_jours,8,0,0,0
8549,FRBOJ,FRXJZ,imminent,12,0,0,0
8549,FRBOJ,FRXJZ,intervalle,5,0,15,3
8549,FRBOJ,FRXJZ,lointain,12,0,93,4
8549,FRBOJ,FRXJZ,moyen,17,4,27,3
8549,FRBOJ,FRXJZ,ouverture,0,0,10,2
8549,FRBOJ,FRXJZ,plateau,9,0,42,0
8549,FRBOJ,FRXJZ,proche,20,0,10,3
8549,FRBOJ,FRXJZ,relance,1,0,2,1
8549,FRPMO,FRACG,bascule,0,0,2,0
8549,FRPMO,FRACG,derniers_jours,3,0,5,1
8549,FRPMO,FRACG,imminent,12,0,0,0
8549,FRPMO,FRACG,intervalle,5,0,15,1
8549,FRPMO,FRACG,lointain,12,0,93,4
8549,FRPMO,FRACG,moyen,12,4,32,3
8549,FRPMO,FRACG,ouverture,0,0,10,2
8549,FRPMO,FRACG,plateau,9,0,42,0
8549,FRPMO,FRACG,proche,13,0,17,3
8549,FRPMO,FRACG,relance,1,0,2,1
8549,FRPMO,FRAEF,bascule,0,0,2,0
8549,FRPMO,FRAEF,derniers_jours,3,0,5,1
8549,FRPMO,FRAEF,imminent,12,0,0,0
8549,FRPMO,FRAEF,intervalle,5,0,15,1
8549,FRPMO,FRAEF,lointain,12,0,93,4
8549,FRPMO,FRAEF,moyen,12,4,32,3
8549,FRPMO,FRAEF,ouverture,0,0,10,2
8549,FRPMO,FRAEF,plateau,9,0,42,0
8549,FRPMO,FRAEF,proche,13,0,17,3
8549,FRPMO,FRAEF,relance,1,0,2,1
8549,FRPMO,FRANG,bascule,0,0,1,0
8549,FRPMO,FRANG,derniers_jours,0,0,2,1
8549,FRPMO,FRANG,imminent,2,0,0,0
8549,FRPMO,FRANG,intervalle,2,0,1,0
8549,FRPMO,FRANG,lointain,11,0,19,2
8549,FRPMO,FRANG,moyen,2,0,5,0
8549,FRPMO,FRANG,ouverture,0,0,2,1
8549,FRPMO,FRANG,plateau,6,0,7,0
8549,FRPMO,FRANG,proche,1,0,4,1
8549,FRPMO,FRANG,relance,1,0,1,0
8549,FRPMO,FRBIQ,bascule,0,0,2,0
8549,FRPMO,FRBIQ,derniers_jours,3,0,5,1
8549,FRPMO,FRBIQ,imminent,12,0,0,0
8549,FRPMO,FRBIQ,intervalle,5,0,15,1
8549,FRPMO,FRBIQ,lointain,12,0,93,4
8549,FRPMO,FRBIQ,moyen,12,4,32,3
8549,FRPMO,FRBIQ,ouverture,0,0,10,2
8549,FRPMO,FRBIQ,plateau,9,0,42,0
8549,FRPMO,FRBIQ,proche,13,0,17,3
8549,FRPMO,FRBIQ,relance,1,0,2,1
8549,FRPMO,FRBOJ,bascule,0,0,2,0
8549,FRPMO,FRBOJ,derniers_jours,3,0,5,1
8549,FRPMO,FRBOJ,imminent,12,0,0,0
8549,FRPMO,FRBOJ,intervalle,5,0,15,1
8549,FRPMO,FRBOJ,lointain,12,0,93,4
8549,FRPMO,FRBOJ,moyen,12,4,32,3
8549,FRPMO,FRBOJ,ouverture,0,0,10,2
8549,FRPMO,FRBOJ,plateau,9,0,42,0
8549,FRPMO,FRBOJ,proche,13,0,17,3
8549,FRPMO,FRBOJ,relance,1,0,2,1
8549,FRPMO,FRXBY,bascule,0,0,2,0
8549,FRPMO,FRXBY,derniers_jours,3,0,5,1
8549,FRPMO,FRXBY,imminent,12,0,0,0
8549,FRPMO,FRXBY,intervalle,5,0,15,1
8549,FRPMO,FRXBY,lointain,12,0,93,4
8549,FRPMO,FRXBY,moyen,12,4,32,3
8549,FRPMO,FRXBY,ouverture,0,0,10,2
8549,FRPMO,FRXBY,plateau,9,0,42,0
8549,FRPMO,FRXBY,proche,13,0,17,3
8549,FRPMO,FRXBY,relance,1,0,2,1
8549,FRPMO,FRXJZ,bascule,0,0,2,0
8549,FRPMO,FRXJZ,derniers_jours,3,0,5,1
8549,FRPMO,FRXJZ,imminent,12,0,0,0
8549,FRPMO,FRXJZ,intervalle,5,0,15,1
8549,FRPMO,FRXJZ,lointain,12,0,93,4
8549,FRPMO,FRXJZ,moyen,12,4,32,3
8549,FRPMO,FRXJZ,ouverture,0,0,10,2
8549,FRPMO,FRXJZ,plateau,9,0,42,0
8549,FRPMO,FRXJZ,proche,13,0,17,3
8549,FRPMO,FRXJZ,relance,1,0,2,1
8549,FRXBY,FRAEF,bascule,1,0,1,1
8549,FRXBY,FRAEF,derniers_jours,8,0,0,0
8549,FRXBY,FRAEF,imminent,12,0,0,0
8549,FRXBY,FRAEF,intervalle,11,0,9,1
8549,FRXBY,FRAEF,lointain,16,0,89,4
8549,FRXBY,FRAEF,moyen,26,3,18,4
8549,FRXBY,FRAEF,ouverture,0,0,10,2
8549,FRXBY,FRAEF,plateau,9,0,42,0
8549,FRXBY,FRAEF,proche,28,0,2,1
8549,FRXBY,FRAEF,relance,1,0,2,1
8549,FRXBY,FRBIQ,bascule,1,0,1,1
8549,FRXBY,FRBIQ,derniers_jours,8,0,0,0
8549,FRXBY,FRBIQ,imminent,12,0,0,0
8549,FRXBY,FRBIQ,intervalle,11,0,9,1
8549,FRXBY,FRBIQ,lointain,16,0,89,4
8549,FRXBY,FRBIQ,moyen,26,3,18,4
8549,FRXBY,FRBIQ,ouverture,0,0,10,2
8549,FRXBY,FRBIQ,plateau,9,0,42,0
8549,FRXBY,FRBIQ,proche,28,0,2,1
8549,FRXBY,FRBIQ,relance,1,0,2,1
8549,FRXBY,FRXJZ,bascule,1,0,1,1
8549,FRXBY,FRXJZ,derniers_jours,8,0,0,0
8549,FRXBY,FRXJZ,imminent,12,0,0,0
8549,FRXBY,FRXJZ,intervalle,11,0,9,1
8549,FRXBY,FRXJZ,lointain,16,0,89,4
8549,FRXBY,FRXJZ,moyen,26,3,18,4
8549,FRXBY,FRXJZ,ouverture,0,0,10,2
8549,FRXBY,FRXJZ,plateau,9,0,42,0
8549,FRXBY,FRXJZ,proche,28,0,2,1
8549,FRXBY,FRXJZ,relance,1,0,2,1
8549,FRXJZ,FRAEF,bascule,1,0,1,1
8549,FRXJZ,FRAEF,derniers_jours,8,0,0,0
8549,FRXJZ,FRAEF,imminent,12,0,0,0
8549,FRXJZ,FRAEF,intervalle,11,0,9,1
8549,FRXJZ,FRAEF,lointain,16,0,89,4
8549,FRXJZ,FRAEF,moyen,26,3,18,4
8549,FRXJZ,FRAEF,ouverture,0,0,10,2
8549,FRXJZ,FRAEF,plateau,9,0,42,0
8549,FRXJZ,FRAEF,proche,28,0,2,1
8549,FRXJZ,FRAEF,relance,1,0,2,1
8551,FRACG,FRAEF,bascule,2,0,0,0
8551,FRACG,FRAEF,derniers_jours,8,0,0,0
8551,FRACG,FRAEF,imminent,10,0,2,1
8551,FRACG,FRAEF,intervalle,14,0,4,0
8551,FRACG,FRAEF,lointain,19,0,71,5
8551,FRACG,FRAEF,moyen,28,1,14,4
8551,FRACG,FRAEF,ouverture,0,0,9,2
8551,FRACG,FRAEF,plateau,16,0,29,2
8551,FRACG,FRAEF,proche,27,0,3,1
8551,FRACG,FRAEF,relance,1,0,1,0
8551,FRACG,FRBIQ,bascule,2,0,0,0
8551,FRACG,FRBIQ,derniers_jours,8,0,0,0
8551,FRACG,FRBIQ,imminent,10,0,2,1
8551,FRACG,FRBIQ,intervalle,14,0,4,0
8551,FRACG,FRBIQ,lointain,19,0,71,5
8551,FRACG,FRBIQ,moyen,28,1,14,4
8551,FRACG,FRBIQ,ouverture,0,0,9,2
8551,FRACG,FRBIQ,plateau,16,0,29,2
8551,FRACG,FRBIQ,proche,27,0,3,1
8551,FRACG,FRBIQ,relance,1,0,1,0
8551,FRACG,FRXBY,bascule,2,0,0,0
8551,FRACG,FRXBY,derniers_jours,8,0,0,0
8551,FRACG,FRXBY,imminent,10,0,2,1
8551,FRACG,FRXBY,intervalle,14,0,4,0
8551,FRACG,FRXBY,lointain,19,0,71,5
8551,FRACG,FRXBY,moyen,28,1,14,4
8551,FRACG,FRXBY,ouverture,0,0,9,2
8551,FRACG,FRXBY,plateau,16,0,29,2
8551,FRACG,FRXBY,proche,27,0,3,1
8551,FRACG,FRXBY,relance,1,0,1,0
8551,FRACG,FRXJZ,bascule,2,0,0,0
8551,FRACG,FRXJZ,derniers_jours,8,0,0,0
8551,FRACG,FRXJZ,imminent,10,0,2,1
8551,FRACG,FRXJZ,intervalle,14,0,4,0
8551,FRACG,FRXJZ,lointain,19,0,71,5
8551,FRACG,FRXJZ,moyen,28,1,14,4
8551,FRACG,FRXJZ,ouverture,0,0,9,2
8551,FRACG,FRXJZ,plateau,16,0,29,2
8551,FRACG,FRXJZ,proche,27,0,3,1
8551,FRACG,FRXJZ,relance,1,0,1,0
8551,FRBIQ,FRAEF,bascule,2,0,0,0
8551,FRBIQ,FRAEF,derniers_jours,8,0,0,0
8551,FRBIQ,FRAEF,imminent,10,0,2,1
8551,FRBIQ,FRAEF,intervalle,14,0,4,0
8551,FRBIQ,FRAEF,lointain,19,0,71,5
8551,FRBIQ,FRAEF,moyen,28,1,14,4
8551,FRBIQ,FRAEF,ouverture,0,0,9,2
8551,FRBIQ,FRAEF,plateau,16,0,29,2
8551,FRBIQ,FRAEF,proche,27,0,3,1
8551,FRBIQ,FRAEF,relance,1,0,1,0
8551,FRBIQ,FRXJZ,bascule,2,0,0,0
8551,FRBIQ,FRXJZ,derniers_jours,8,0,0,0
8551,FRBIQ,FRXJZ,imminent,10,0,2,1
8551,FRBIQ,FRXJZ,intervalle,14,0,4,0
8551,FRBIQ,FRXJZ,lointain,19,0,71,5
8551,FRBIQ,FRXJZ,moyen,28,1,14,4
8551,FRBIQ,FRXJZ,ouverture,0,0,9,2
8551,FRBIQ,FRXJZ,plateau,16,0,29,2
8551,FRBIQ,FRXJZ,proche,27,0,3,1
8551,FRBIQ,FRXJZ,relance,1,0,1,0
8551,FRBOJ,FRACG,bascule,1,0,1,1
8551,FRBOJ,FRACG,derniers_jours,7,1,1,1
8551,FRBOJ,FRACG,imminent,9,0,3,1
8551,FRBOJ,FRACG,intervalle,14,0,4,0
8551,FRBOJ,FRACG,lointain,16,0,74,5
8551,FRBOJ,FRACG,moyen,21,2,21,6
8551,FRBOJ,FRACG,ouverture,0,0,9,2
8551,FRBOJ,FRACG,plateau,14,0,31,0
8551,FRBOJ,FRACG,proche,19,0,11,2
8551,FRBOJ,FRACG,relance,1,0,1,0
8551,FRBOJ,FRAEF,bascule,1,0,1,1
8551,FRBOJ,FRAEF,derniers_jours,7,1,1,1
8551,FRBOJ,FRAEF,imminent,9,0,3,1
8551,FRBOJ,FRAEF,intervalle,14,0,4,0
8551,FRBOJ,FRAEF,lointain,16,0,74,5
8551,FRBOJ,FRAEF,moyen,21,2,21,6
8551,FRBOJ,FRAEF,ouverture,0,0,9,2
8551,FRBOJ,FRAEF,plateau,14,0,31,0
8551,FRBOJ,FRAEF,proche,19,0,11,2
8551,FRBOJ,FRAEF,relance,1,0,1,0
8551,FRBOJ,FRBIQ,bascule,1,0,1,1
8551,FRBOJ,FRBIQ,derniers_jours,7,1,1,1
8551,FRBOJ,FRBIQ,imminent,9,0,3,1
8551,FRBOJ,FRBIQ,intervalle,14,0,4,0
8551,FRBOJ,FRBIQ,lointain,16,0,74,5
8551,FRBOJ,FRBIQ,moyen,21,2,21,6
8551,FRBOJ,FRBIQ,ouverture,0,0,9,2
8551,FRBOJ,FRBIQ,plateau,14,0,31,0
8551,FRBOJ,FRBIQ,proche,19,0,11,2
8551,FRBOJ,FRBIQ,relance,1,0,1,0
8551,FRBOJ,FRXBY,bascule,1,0,1,1
8551,FRBOJ,FRXBY,derniers_jours,7,1,1,1
8551,FRBOJ,FRXBY,imminent,9,0,3,1
8551,FRBOJ,FRXBY,intervalle,14,0,4,0
8551,FRBOJ,FRXBY,lointain,16,0,74,5
8551,FRBOJ,FRXBY,moyen,21,2,21,6
8551,FRBOJ,FRXBY,ouverture,0,0,9,2
8551,FRBOJ,FRXBY,plateau,14,0,31,0
8551,FRBOJ,FRXBY,proche,19,0,11,2
8551,FRBOJ,FRXBY,relance,1,0,1,0
8551,FRBOJ,FRXJZ,bascule,1,0,1,1
8551,FRBOJ,FRXJZ,derniers_jours,7,1,1,1
8551,FRBOJ,FRXJZ,imminent,9,0,3,1
8551,FRBOJ,FRXJZ,intervalle,14,0,4,0
8551,FRBOJ,FRXJZ,lointain,16,0,74,5
8551,FRBOJ,FRXJZ,moyen,21,2,21,6
8551,FRBOJ,FRXJZ,ouverture,0,0,9,2
8551,FRBOJ,FRXJZ,plateau,14,0,31,0
8551,FRBOJ,FRXJZ,proche,19,0,11,2
8551,FRBOJ,FRXJZ,relance,1,0,1,0
8551,FRPMO,FRACG,bascule,0,0,2,1
8551,FRPMO,FRACG,derniers_jours,3,0,5,0
8551,FRPMO,FRACG,imminent,10,0,2,1
8551,FRPMO,FRACG,intervalle,6,0,12,0
8551,FRPMO,FRACG,lointain,16,0,74,4
8551,FRPMO,FRACG,moyen,12,1,30,3
8551,FRPMO,FRACG,ouverture,0,0,9,2
8551,FRPMO,FRACG,plateau,14,0,31,0
8551,FRPMO,FRACG,proche,16,0,14,2
8551,FRPMO,FRACG,relance,1,0,1,0
8551,FRPMO,FRAEF,bascule,0,0,2,1
8551,FRPMO,FRAEF,derniers_jours,3,0,5,0
8551,FRPMO,FRAEF,imminent,10,0,2,1
8551,FRPMO,FRAEF,intervalle,6,0,12,0
8551,FRPMO,FRAEF,lointain,16,0,74,4
8551,FRPMO,FRAEF,moyen,12,1,30,3
8551,FRPMO,FRAEF,ouverture,0,0,9,2
8551,FRPMO,FRAEF,plateau,14,0,31,0
8551,FRPMO,FRAEF,proche,16,0,14,2
8551,FRPMO,FRAEF,relance,1,0,1,0
8551,FRPMO,FRBIQ,bascule,0,0,2,1
8551,FRPMO,FRBIQ,derniers_jours,3,0,5,0
8551,FRPMO,FRBIQ,imminent,10,0,2,1
8551,FRPMO,FRBIQ,intervalle,6,0,12,0
8551,FRPMO,FRBIQ,lointain,16,0,74,4
8551,FRPMO,FRBIQ,moyen,12,1,30,3
8551,FRPMO,FRBIQ,ouverture,0,0,9,2
8551,FRPMO,FRBIQ,plateau,14,0,31,0
8551,FRPMO,FRBIQ,proche,16,0,14,2
8551,FRPMO,FRBIQ,relance,1,0,1,0
8551,FRPMO,FRBOJ,bascule,0,0,2,1
8551,FRPMO,FRBOJ,derniers_jours,3,0,5,0
8551,FRPMO,FRBOJ,imminent,9,0,3,2
8551,FRPMO,FRBOJ,intervalle,6,0,12,0
8551,FRPMO,FRBOJ,lointain,16,0,74,4
8551,FRPMO,FRBOJ,moyen,12,1,30,3
8551,FRPMO,FRBOJ,ouverture,0,0,9,2
8551,FRPMO,FRBOJ,plateau,14,0,31,0
8551,FRPMO,FRBOJ,proche,17,1,13,2
8551,FRPMO,FRBOJ,relance,1,0,1,0
8551,FRPMO,FRXBY,bascule,0,0,2,1
8551,FRPMO,FRXBY,derniers_jours,3,0,5,0
8551,FRPMO,FRXBY,imminent,10,0,2,1
8551,FRPMO,FRXBY,intervalle,6,0,12,0
8551,FRPMO,FRXBY,lointain,16,0,74,4
8551,FRPMO,FRXBY,moyen,12,1,30,3
8551,FRPMO,FRXBY,ouverture,0,0,9,2
8551,FRPMO,FRXBY,plateau,14,0,31,0
8551,FRPMO,FRXBY,proche,16,0,14,2
8551,FRPMO,FRXBY,relance,1,0,1,0
8551,FRPMO,FRXJZ,bascule,0,0,2,1
8551,FRPMO,FRXJZ,derniers_jours,3,0,5,0
8551,FRPMO,FRXJZ,imminent,10,0,2,1
8551,FRPMO,FRXJZ,intervalle,6,0,12,0
8551,FRPMO,FRXJZ,lointain,16,0,74,4
8551,FRPMO,FRXJZ,moyen,12,1,30,3
8551,FRPMO,FRXJZ,ouverture,0,0,9,2
8551,FRPMO,FRXJZ,plateau,14,0,31,0
8551,FRPMO,FRXJZ,proche,16,0,14,2
8551,FRPMO,FRXJZ,relance,1,0,1,0
8551,FRXBY,FRAEF,bascule,2,0,0,0
8551,FRXBY,FRAEF,derniers_jours,8,0,0,0
8551,FRXBY,FRAEF,imminent,10,0,2,1
